0	6.00305182658916
1	17.469833467298653
2	8.320563239805102
3	20.082575286769067
4	16.521320721331506
5	14.188096952103763
6	3.6974249446606655
7	9.994866359462332
8	10.642875406489898
9	10.508109297785081
10	4.23545031478851
11	13.839829189591054
12	4.924321883891137
13	9.10626881643764
14	15.439236046373432
15	17.676739564061933
16	9.343143825515577
17	16.053689833674667
18	13.694286167551175
19	11.490612406121503
20	14.592396623084603
21	6.1869005602918
22	24.334467047319826
23	2.917608332682615
24	14.388810443400166
25	34.29865789846106
26	27.111193801284124
27	27.862279960263223
28	24.138098505364862
29	20.803050733730963
30	34.00165742297004
31	13.806544326545684
32	11.622880935520984
33	16.53489295871249
34	19.59698538288131
35	7.0241789814677755
36	24.110988911147235
37	18.333738877224306
38	7.733206775452705
39	26.591053985862768
40	14.182949956054602
41	25.371540483562935
42	30.56835803842969
43	13.26829321596274
44	18.221829374922894
45	10.408251192265379
46	21.1687289003957
47	18.501382212525037
48	23.623087171826736
49	10.811917714995618
50	25.053487396080016
51	23.00627916318488
52	21.38075468486197
53	17.306971689205895
54	16.341096086355655
55	23.424770340112012
56	26.255627643296584
57	18.16190819765523
58	12.960704563616202
59	27.5687899639289
60	18.55868679121073
61	27.60555670492729
62	12.915932132961304
63	13.294375105860526
64	15.161743179306482
65	11.262354469425393
66	5.009488182340554
67	13.285143826253739
68	19.26184178759272
69	18.164218884428053
70	8.500440184503402
71	15.798410615129573
72	7.736674154636041
73	33.310810451112296
74	31.369510432144672
75	15.593198080731867
76	19.068779798784444
77	8.514854409686322
78	9.226004975416913
79	22.820927336778087
80	26.357075231892864
81	14.406853678851789
82	8.37869316856631
83	22.28121429968111
84	9.989282667404591
85	16.14036927861269
86	11.895828243654304
87	25.021758820687236
88	20.669494054028334
89	20.3004428744334
90	18.581704647888166
91	4.1345207608367005
92	9.090253240227472
93	10.532374570466033
94	6.02508709511089
95	2.4130563523684025
96	3.818933846522024
97	4.7191998445266865
98	9.90060229650766
99	12.288894871087646
100	20.716393465685037
101	32.33330743992227
102	29.50231977906227
103	29.378928843590497
104	22.40459005356974
105	24.15065568417497
106	33.9919134703088
107	23.03382426464072
108	42.052578862266024
109	8.55791487404504
110	6.574927866816871
111	5.06338564417361
112	12.737909894617239
113	16.308321602643044
114	20.532757598819018
115	33.5772616412979
116	3.421243864666864
117	12.826642218749377
118	9.345317211422243
119	12.047196809592602
120	11.804486856696908
121	14.881536528699518
122	10.57891611126897
123	15.277977482703323
124	18.76178812634643
125	11.501171583581918
126	16.269394498510408
127	12.010699765542832
128	24.214110389903116
129	23.736992253730307
130	14.390657121601942
131	16.340641167673212
132	22.617598451164763
133	26.633382677252616
134	24.515286414433064
135	28.85029072962773
136	28.31931292340625
137	12.051406200656494
138	21.159553690300402
139	15.461091334159965
140	30.189615372017734
141	26.004167355737955
142	17.236387836730064
143	20.334174094170276
144	17.653270604643385
145	14.376723698782026
146	16.537142633672147
147	12.09295752592732
148	15.452486403594035
149	14.584588121829078
150	18.084984451592344
151	27.178952203828878
152	17.219915304075126
153	20.25957369245154
154	22.626894017144313
155	23.397870481426605
156	17.05308887326741
157	6.9546268848893655
158	11.33657555747443
159	25.962711374022824
160	15.29159199723234
161	21.189880916756856
162	18.23228226559368
163	20.48374188245176
164	18.453991333616106
165	19.647762186362403
166	20.40469046428758
167	15.578109440789229
168	10.216727717018786
169	9.01525680659711
170	13.38627851606924
171	17.095391486518032
172	11.96059137399844
173	9.569752993074019
174	8.06460740714523
175	20.968290656973025
176	43.78969594159537
177	19.65246991719333
178	25.258673695443388
179	15.8134404578528
180	13.680265052900024
181	18.577678522363673
182	9.955677228247378
183	21.724220604513626
184	26.982444778812873
185	6.324189086028565
186	16.658859938437665
187	20.16557727774787
188	22.586205979935947
189	18.225070648305692
190	12.720646922497885
191	23.038358518616466
192	3.237381395172582
193	5.0946907477167445
194	6.004256468175974
195	13.631283028746456
196	10.288500085267314
197	14.90246565129431
198	4.069420632838775
199	25.86488789388155
200	19.596914651325054
201	21.036186212088623
202	17.657414502524603
203	10.635639774173365
204	13.040422605417035
205	19.48200034651194
206	23.998782506239724
207	18.279643181560832
208	6.22455422271901
209	39.891233198486084
210	20.425611432238426
211	32.659576881473654
212	37.85414433165892
213	24.655920594199067
214	29.047468231993882
215	12.461538742624414
216	12.550742469313438
217	19.05593170242691
218	18.811584471742034
219	23.012444023991232
220	3.1454720553672457
221	22.0817932805088
222	22.46230085387788
223	34.08501582134125
224	37.99318052941668
225	46.815365824226504
226	41.381459940886955
227	36.49522718944138
228	20.406289708991423
229	18.33792594045087
230	15.20679303807469
231	10.402095239952045
232	18.362956678023252
233	9.875039547363398
234	11.124565454936809
235	36.09497740609665
236	33.63240582488879
237	8.477822804110646
238	4.8981157383013185
239	21.920415244269147
240	28.036873538193078
241	26.368913590816028
242	11.086236909389696
243	7.130188254923985
244	1.793736111733536
245	1.117853181393435
246	13.148625071766267
247	26.136872585993736
248	22.345235501172496
249	24.515926770770818
250	12.382734096455717
251	9.113205126288747
252	9.335770870373153
253	26.633058312001005
254	22.776046914917575
255	14.70228784470267
256	17.294169844960603
257	21.769726500737583
258	12.440616403948479
259	15.656513026667366
260	21.588476147282723
261	28.169439200099426
262	46.62120177849623
263	36.34900848679322
264	10.489186035059056
265	12.815501563240423
266	25.5242532168496
267	6.013871457391464
268	10.751787717028025
269	21.240918743524865
270	9.409470180507283
271	15.244602229172342
272	7.254901989218875
273	16.79958999683276
274	14.036439639161598
275	13.790263935050598
276	40.522879034455386
277	29.627112057804272
278	25.161366268171108
279	19.54089784048729
280	13.954912337342254
281	7.269976272900947
282	27.435860962702012
283	8.098704665174889
284	8.323780260893361
285	11.270484235808219
286	13.163273136365909
287	18.498850848108468
288	26.423404263444404
289	4.288535081979926
290	10.623566603723402
291	19.27084632927841
292	6.762109135762775
293	11.05365096177011
294	29.257364327445874
295	17.05572121480711
296	16.606659634159133
297	16.242122025296887
298	12.372566097068066
299	13.523256229236203
300	6.7210410652268635
301	15.084960729631675
302	8.733900161626455
303	14.468166745612072
304	19.498186818995986
305	15.915715090268014
306	7.836724076273098
307	2.661435477518557
308	4.372826473703353
309	7.601437509671633
310	23.82434129692446
311	23.95254280559027
312	26.363065367246016
313	15.114290393353873
314	5.512755443276108
315	16.18936452823456
316	3.416478063364588
317	23.96735395092651
318	11.023502111465435
319	15.72362601840267
320	2.703228556643454
321	20.338038634468827
322	10.768281562493812
323	24.40283019920729
324	1.9576582299139467
